id_forms_of_payment,name
7947,City of San Marino
7948,Abuja
7949,Sarajevo
7950,Banjul
7951,Maracaibo
7952,Chongjin
7953,Bangkok
7954,Zanzibar City
7955,Apia
7956,Denver
7957,Linz
7958,Punta Arenas
7959,Mendoza
7960,Valencia
7961,Dresden
7962,Barcelona
7963,Ho Chi Minh City
7964,Surabaya
7965,Toronto
7966,Sydney
7967,Helsinki
7968,Mendoza
7969,San Carlos de Bariloche
7970,Fukuoka
7971,Murmansk
7972,Graz
7973,Ibadan
7974,Saipan
7975,Enugu
7976,Aarhus
7977,Macapá
7978,Adana
7979,Banjul
7980,Hiroshima
7981,Berlin
7982,Horta (Azores)
7983,Cairns
7984,Shenyang
7985,Dammam
7986,St. Louis
7987,Sabha
7988,Denpasar
7989,Puebla
7990,Castries
7991,Kuala Lumpur
7992,Suva
7993,Niamey
7994,Pekanbaru
7995,Nouakchott
7996,Changchun
7997,Kingston
7998,Santiago
7999,Nukuʻalofa
8000,Malacca Town
8001,Kanpur
8002,Gangtok
8003,Chongjin
8004,Xi'an
8005,Saskatoon
8006,Honiara
8007,Nicosia
8008,Montreal
8009,Bucharest
8010,Tampa
8011,Islamabad
8012,Castries
8013,Malang
8014,Oslo
8015,Budapest
8016,Ashgabat
8017,Horta (Azores)
8018,Jaipur
8019,Osaka
8020,Minsk
8021,Minsk
8022,Mandurah
8023,Bratsk
8024,Leeds
8025,Rotterdam
8026,Melbourne
8027,Saint John
8028,Córdoba
8029,Basra
8030,Makassar
8031,Quito
8032,Salt Lake City
8033,Djibouti (city)
8034,Cairns
8035,Accra
8036,Ushuaia
8037,Campo Grande
8038,Johor Bahru
8039,Hangzhou
8040,Luanda
8041,Puerto Williams
8042,Santa Cruz de la Sierra
8043,Fredericton
8044,St. George's
8045,N'Djamena
8046,Sri Jayawardenapura-Kotte
8047,Adak
8048,Perth
8049,Valletta
8050,Wollongong
8051,Sitka
8052,Tampa
8053,Palembang
8054,Kuwait City
8055,Moscow
8056,Saskatoon
8057,Sofia
8058,Kyoto
8059,Cincinnati
8060,Mendoza
8061,Lagos
8062,Koulikoro
8063,Vienna
8064,Ndola
8065,Christchurch
8066,Cali
8067,Tirana
8068,Zanzibar City
8069,Hai Phong
8070,Nuuk
8071,Tampere
8072,Jerusalem
8073,Tartu
8074,Durban
8075,Milan
8076,Hanga Roa
8077,Newcastle
8078,Addis Ababa
8079,Konya
8080,Bissau
8081,Hiroshima
8082,Riyadh
8083,Kraków
8084,Douglas
8085,Christchurch
8086,Port Vila
8087,Kinshasa
8088,Lyon
8089,Huế
8090,Tunis
8091,Pretoria
8092,Tirana
8093,Kingston
8094,Chicago
8095,Shijiazhuang
8096,Macapá
8097,Adana
8098,Vitória
8099,Charlotte
8100,La Serena
8101,Leipzig
8102,Avarua
8103,Port Said
8104,Bulawayo
8105,Jacksonville
8106,The Hague
8107,Almaty
8108,Chongqing
8109,Cuiabá
8110,Montevideo
8111,Boa Vista
8112,Port Moresby
8113,Bogotá
8114,Cannes
8115,Gaza
8116,Nakhon Ratchasima
8117,Kyoto
8118,Jinan
8119,Providence
8120,Angra do Heroísmo
8121,Macau
8122,Omsk
8123,Tirana
8124,Simferopol
8125,Cairo
8126,St. Louis
8127,Freetown
8128,Yogyakarta (city)
8129,Conakry
8130,Johor Bahru
8131,Johor Bahru
8132,Belmopan
8133,Columbus
8134,Pretoria
8135,Mexico City
8136,Phuket (city)
8137,Kawasaki
8138,Monrovia
8139,Philadelphia
8140,Casablanca
8141,Wonsan
8142,Adana
8143,Concepción
8144,Geneva
8145,George Town
8146,Serekunda
8147,Tegucigalpa
8148,Tampere
8149,Malang
8150,Pyongyang
8151,Conakry
8152,Podgorica
8153,Nukus
8154,Mexicali
8155,Montevideo
8156,Mecca
8157,Udon Thani
8158,Hong Kong
8159,Melbourne
8160,Chiang Mai
8161,New York City
8162,Stuttgart
8163,Santa Cruz de Tenerife
8164,Port Blair
8165,Mecca
8166,Wonsan
8167,Djibouti (city)
8168,Semarang
8169,Linz
8170,Iloilo City
8171,Las Palmas de Gran Canaria
8172,Abidjan
8173,Nairobi
8174,Auckland
8175,Townsville
8176,Cuiabá
8177,Port Vila
8178,Riverside
8179,Belém
8180,Montreal
8181,Cuiabá
8182,Veracruz
8183,Salt Lake City
8184,Tórshavn
8185,Kano
8186,Salt Lake City
8187,Moroni
8188,Virginia Beach
8189,Milwaukee
8190,Kaohsiung
8191,New York City
8192,Whitehorse
8193,Denpasar
8194,El Aaiún
8195,Bissau
8196,Milwaukee
8197,George Town
8198,Tashkent
8199,Santa Cruz de la Sierra
8200,Toulouse
8201,Djibouti (city)
8202,Port Said
8203,Bogotá
8204,Fortaleza
8205,Lanzhou
8206,Graz
8207,Tbilisi
8208,Tehran
8209,Stockholm
8210,Tagbilaran
8211,Alexandria
8212,Nukus
8213,Invercargill
8214,Rabat
8215,Quito
8216,Road Town
8217,Milwaukee
8218,Cusco
8219,Fort-de-France
8220,Mexico City
8221,Sofia
8222,Hamburg
8223,Livingstone
8224,Hangzhou
8225,Nizhny Novgorod
8226,Horta (Azores)
8227,Fortaleza
8228,Montreal
8229,Taichung
8230,Lviv
8231,Multan
8232,Virginia Beach
8233,La Serena
8234,Taiyuan
8235,Makati City
8236,Manama
8237,Managua
8238,Kraków
8239,Tijuana
8240,Kiev
8241,Tucson
8242,Bamako
8243,Francistown
8244,Ahmedabad
8245,Bamako
8246,Birmingham
8247,Phoenix
8248,Boston
8249,Algiers
8250,Fukuoka
8251,Glasgow
8252,Saint John
8253,Mashhad
8254,Simferopol
8255,Chişinău
8256,Blantyre
8257,Surat Thani
8258,Kaohsiung
8259,Dar es Salaam
8260,Albuquerque
8261,Ipoh
8262,Cusco
8263,Podgorica
8264,Ürümqi
8265,Toronto
8266,Yaoundé
8267,Enugu
8268,San José
8269,Yaoundé
8270,Colombo
8271,Praia
8272,Singapore
8273,Newcastle
8274,Iqaluit
8275,Mbabane
8276,Konya
8277,Louisville
8278,Srinagar
8279,Ciudad del Este
8280,Abu Dhabi
8281,Adamstown
8282,Gibraltar
8283,Timbuktu
8284,Macapá
8285,Athens
8286,Niamey
8287,Mexico City
8288,Regina
8289,Melbourne
8290,Port Said
8291,Saipan
8292,Pyongyang
8293,The Valley
8294,Lyon
8295,Banjul
8296,Bern
8297,Dunedin
8298,Vitória
8299,Rochester
8300,Strasbourg
8301,Rawalpindi
8302,Saskatoon
8303,Zamboanga City
8304,Papeete
8305,Taipei
8306,Rio Branco
8307,Albuquerque
8308,Campinas
8309,Albuquerque
8310,Pittsburgh
8311,Nanning
8312,Chaguanas
8313,Phnom Penh
8314,Lyon
8315,Porto Alegre
8316,Longyearbyen
8317,Maputo
8318,Papeete
8319,Stockholm
8320,Memphis
8321,Nassau
8322,Apia
8323,Vienna
8324,Shillong
8325,Belize City
8326,Ottawa
8327,Durango
8328,Cayenne
8329,Belgrade
8330,Gangtok
8331,Adak
8332,Houston
8333,Chişinău
8334,Port Hedland
8335,Fort-de-France
8336,Dodoma
8337,Ouagadougou
8338,Perm
8339,Tripoli
8340,Banjul
8341,San José
8342,Belgrade
8343,Tokyo
8344,Christchurch
8345,Shenyang
8346,Yakutsk
8347,Baghdad
8348,Dunedin
8349,Papeete
8350,Lanzhou
8351,Medan
8352,Pelotas
8353,Macau
8354,Colombo
8355,Livingstone
8356,Kraków
8357,Phnom Penh
8358,Panama City
8359,Kharkiv
8360,Cusco
8361,Libreville
8362,Apia
8363,Avarua
8364,Shigatse
8365,Bandar Seri Begawan
8366,Valencia
8367,Turin
8368,Cincinnati
8369,Antofagasta
8370,Cork (city)
8371,Papeete
8372,Tijuana
8373,Pekanbaru
8374,Belmopan
8375,Baghdad
8376,Virginia Beach
8377,Las Palmas de Gran Canaria
8378,Ushuaia
8379,Andorra la Vella
8380,Campo Grande
8381,Montevideo
8382,Wollongong
8383,Algiers
8384,Sabha
8385,Adamstown
8386,Tripoli
8387,Cardiff
8388,Dededo
8389,Vladivostok
8390,Luxor
8391,Tirana
8392,Nouméa
8393,Bangalore
8394,Port Blair
8395,Dalian
8396,Okinawa
8397,Valdivia
8398,Mumbai
8399,Port Elizabeth
8400,Christchurch
8401,Harbin
8402,Melbourne
8403,Townsville
8404,Winnipeg
8405,Dakar
8406,San Salvador
8407,Douglas
8408,Assis
8409,Chuí
8410,Port Said
8411,Paris
8412,Bern
8413,Beirut
8414,Kandy
8415,Taiyuan
8416,Rome
8417,Manaus
8418,Tel Aviv
8419,Bilbao
8420,Stuttgart
8421,Santa Cruz de Tenerife
8422,Saint-Denis
8423,Jersey City
8424,Columbus
8425,Canberra
8426,Ciudad del Este
8427,Alexandria
8428,San Carlos de Bariloche
8429,Papeete
8430,El Paso
8431,Tel Aviv
8432,Belmopan
8433,Lagos
8434,Reykjavík
8435,New Orleans
8436,Maputo
8437,Nantes
8438,San Diego
8439,Mexico City
8440,Ambon
8441,Belém
8442,Kabul
8443,Charlotte
8444,Lilongwe
8445,Valdivia
8446,Panama City
8447,Zagreb
8448,Medan
8449,Palembang
8450,Cayenne
8451,Mexico City
8452,The Valley
8453,Assis
8454,Surat Thani
8455,Recife
8456,Yogyakarta (city)
8457,Maceió
8458,Vientiane
8459,Djibouti (city)
8460,Odessa
8461,Port Said
8462,Shillong
8463,Gothenburg
8464,Minsk
8465,Dammam
8466,Fredericton
8467,Mwanza
8468,Edinburgh
8469,Columbus
8470,Nice
8471,Sukhumi
8472,Banda Aceh
8473,Wellington
8474,Simferopol
8475,Hilo
8476,Mbabane
8477,Leipzig
8478,Kigali
8479,Espoo
8480,Chuí
8481,Ashgabat
8482,Kiev
8483,New Orleans
8484,Bangui
8485,Bujumbura
8486,Johor Bahru
8487,Iquique
8488,Riverside
8489,Newcastle
8490,Riyadh
8491,Minsk
8492,Sofia
8493,Lyon
8494,Hanga Roa
8495,Livingstone
8496,Hargeisa
8497,Alor Star
8498,Macapá
8499,Turin
8500,Blantyre
8501,Darwin
8502,Bishkek
8503,Pretoria
8504,Tallinn
8505,Tehran
8506,San Francisco
8507,Pittsburgh
8508,Nashville
8509,Taipei
8510,Zagreb
8511,Phnom Penh
8512,Valletta
8513,Murmansk
8514,Kandahar
8515,Tallinn
8516,Dallas
8517,Bishkek
8518,Chengdu
8519,Nanning
8520,Medan
8521,Pristina
8522,Gaza
8523,Lviv
8524,Patna
8525,Melekeok
8526,Dalian
8527,Roseau
8528,Mexico City
8529,Balikpapan
8530,South Tarawa
8531,Blantyre
8532,Paris
8533,Cork (city)
8534,Ponta Delgada
8535,Berlin
8536,Ottawa
8537,Conakry
8538,Cairns
8539,Harbin
8540,Veracruz
8541,Riyadh
8542,Chişinău
8543,Charlotte
8544,Ahmedabad
8545,Banjul
8546,Nanjing
8547,Xining
8548,Melbourne
8549,Macau
8550,Jaipur
8551,Tskhinvali
8552,Caracas
8553,Pune
8554,Buenos Aires
8555,Pune
8556,Macau
8557,Semarang
8558,Xining
8559,Vaduz
8560,Beijing
8561,Kuwait City
8562,Mata-Utu
8563,Qingdao
8564,Adak
8565,Ilhéus
8566,Bratsk
8567,Suva
8568,Sitka
8569,Miami
8570,Faisalabad
8571,Karachi
8572,Guatemala City
8573,Houston
8574,Las Vegas
8575,Liverpool
8576,Magadan
8577,Bratsk
8578,Marrakech
8579,Quezon City
8580,Salt Lake City
8581,Tallinn
8582,Cali
8583,Kuching
8584,Valparaíso
8585,Aarhus
8586,Prague
8587,Incheon
8588,Shenyang
8589,Hanoi
8590,Astana
8591,Kyoto
8592,Tbilisi
8593,Caracas
8594,Belfast
8595,Mexicali
8596,Zagreb
8597,Magadan
8598,Manzini
8599,Hobart
8600,Almaty
8601,Vatican City
8602,Durban
8603,Quezon City
8604,Adak
8605,Adak
8606,Guwahati
8607,Faisalabad
8608,Nukus
8609,Nukulaelae
8610,Boa Vista
8611,Timbuktu
8612,Stuttgart
8613,Malé
8614,Ahmedabad
8615,Auckland
8616,St. John's
8617,Ouagadougou
8618,Handan
8619,Sukhumi
8620,Bogor
8621,Ashgabat
8622,Yokohama
8623,Pago Pago
8624,Charlotte Amalie
8625,Tokyo
8626,Quito
8627,Bergen
8628,Kingston
8629,Riverside
8630,Semarang
8631,Arequipa
8632,Lanzhou
8633,Phnom Penh
8634,Banjul
8635,Málaga
8636,Surat
8637,Mata-Utu
8638,Multan
8639,Riverside
8640,Mumbai
8641,Kolkata
8642,Iloilo City
8643,St. John's
8644,Kanpur
8645,Srinagar
8646,Hagåtña
8647,St. Louis
8648,Port Elizabeth
8649,City of San Marino
8650,Kaesong
8651,Banjul
8652,Taipei
8653,Baghdad
8654,Zhengzhou
8655,N'Djamena
8656,Fairbanks
8657,Hangzhou
8658,Port Vila
8659,Townsville
8660,Chicago
8661,Durango
8662,Quetzaltenango
8663,Denver
8664,Atlanta
8665,Ashgabat
8666,Luxor
8667,Lobamba
8668,Seoul
8669,Saint-Denis
8670,Innsbruck
8671,Stuttgart
8672,Bern
8673,George Town
8674,Kobe
8675,Tiraspol
8676,Riga
8677,Innsbruck
8678,Maseru
8679,Bamako
8680,Antofagasta
8681,Porto Velho
8682,Asunción
8683,Rosario
8684,Athens
8685,Gold Coast
8686,Cairo
8687,Guadalajara
8688,Semarang
8689,Pittsburgh
8690,Vientiane
8691,Malabo
8692,Toronto
8693,St. George's
8694,Dar es Salaam
8695,Francistown
8696,Port Moresby
8697,Forked River
8698,Algiers
8699,Alexandria
8700,Thiès
8701,Xining
8702,Abuja
8703,Taichung
8704,San Carlos de Bariloche
8705,Naples
8706,Omdurman
8707,Adak
8708,City of San Marino
8709,Mendoza
8710,Portland
8711,Kano
8712,Tunis
8713,Nouméa
8714,Puerto Williams
8715,Quebec City
8716,Pattaya
8717,Vientiane
8718,San Antonio
8719,Shenzhen
8720,Kiev
8721,Tagbilaran
8722,Islamabad
8723,Khartoum
8724,Belgrade
8725,Brisbane
8726,Surat
8727,Moscow
8728,Luxor
8729,Las Vegas
8730,Makassar
8731,Podgorica
8732,Campinas
8733,New York City
8734,Agartala
8735,Houston
8736,Puerto Williams
8737,Sitka
8738,Reykjavík
8739,Wellington
8740,Helsinki
8741,San Diego
8742,Atlanta
8743,Pago Pago
8744,Marseille
8745,Kingston
8746,Sana'a
8747,Calgary
8748,Tórshavn
8749,Busan
8750,Oslo
8751,Srinagar
8752,Islamabad
8753,Kathmandu
8754,Liverpool
8755,Dodoma
8756,Fortaleza
8757,İzmir
8758,Cebu City
8759,Rome
8760,Christchurch
8761,Thiès
8762,Ipoh
8763,Harare
8764,Edinburgh
8765,Wollongong
8766,Agartala
8767,Tórshavn
8768,Bamako
8769,Accra
8770,Pyongyang
8771,Johor Bahru
8772,Belize City
8773,Melekeok
8774,City of Halifax
8775,Gangtok
8776,Zagreb
8777,Handan
8778,Funafuti
8779,Maputo
8780,Stockholm
8781,Ürümqi
8782,Stanley
8783,Dhaka
8784,Mata-Utu
8785,Astana
8786,Hanga Roa
8787,Baghdad
8788,Busan
8789,Los Angeles
8790,Kanpur
8791,Alofi
8792,Quebec City
8793,Darwin
8794,Durango
8795,Durango
8796,Vienna
8797,Rochester
8798,Nukus
8799,El Aaiún
8800,Havana
8801,Cali
8802,Ndola
8803,Lucknow
8804,Kolkata
8805,Dublin
8806,Ljubljana
8807,Kaesong
8808,Beijing
8809,Ambon
8810,Tiraspol
8811,Beirut
8812,Moroni
8813,Davao City
8814,Iquitos
8815,Perth
8816,Townsville
8817,Buffalo
8818,St. Louis
8819,George Town
8820,Mashhad
8821,Davao City
8822,Leipzig
8823,Ushuaia
8824,Cockburn Town
8825,São José dos Campos
8826,Bratsk
8827,Budapest
8828,Assis
8829,Handan
8830,Pelotas
8831,Willemstad
8832,San Juan
8833,Virginia Beach
8834,Pago Pago
8835,Sarajevo
8836,Adamstown
8837,Port Elizabeth
8838,Durban
8839,Kaohsiung
8840,Valdivia
8841,Baghdad
8842,Quebec City
8843,Mata-Utu
8844,Okinawa
8845,Sacramento
8846,Kaohsiung
8847,Zürich
8848,Bandar Seri Begawan
8849,Manama
8850,Apia
8851,Osaka
8852,Astana
8853,Portland
8854,Kuching
8855,Chittagong
8856,Kharkiv
8857,Riyadh
8858,Kaesong
8859,Port Louis
8860,Ciudad del Este
8861,Geelong
8862,Dar es Salaam
8863,Vatican City
8864,Manama
8865,Bergen
8866,Santa Cruz de Tenerife
8867,Dededo
8868,Batticaloa
8869,Avarua
8870,Sri Jayawardenapura-Kotte
8871,Split (city)
8872,Ankara
8873,Porto Velho
8874,Zürich
8875,Islamabad
8876,N'Djamena
8877,Aarhus
8878,Hamburg
8879,Dresden
8880,Tokyo
8881,Bogotá
8882,Horta (Azores)
8883,Port Blair
8884,Belize City
8885,Sukhumi
8886,Geneva
8887,New York City
8888,Geneva
8889,Antofagasta
8890,Pattaya
8891,Lubumbashi
8892,Brussels
8893,Mandurah
8894,Innsbruck
8895,Milwaukee
8896,Huế
8897,Muscat
8898,Bogor
8899,Columbus
8900,Honiara
8901,Porto-Novo
8902,Abidjan
8903,Valparaíso
8904,Washington
8905,Antofagasta
8906,Barcelona
8907,Mérida
8908,Copenhagen
8909,Surabaya
8910,Pristina
8911,Arbil
8912,Detroit
8913,Copenhagen
8914,Port Elizabeth
8915,Buenos Aires
8916,Tegucigalpa
8917,Hamburg
8918,Brazzaville
8919,Saint John
8920,Chişinău
8921,Seville
8922,Kingston
8923,Miami
8924,Hamburg
8925,Taipei
8926,Calgary
8927,Iquitos
8928,Funafuti
8929,Iloilo City
8930,Macapá
8931,Paris
8932,New Orleans
8933,Munich
8934,Kansas City
8935,São Paulo
8936,Kolkata
8937,Cincinnati
8938,Manaus
8939,San Diego
8940,Cincinnati
8941,Luxembourg (city)
8942,Jakarta
8943,Peshawar
8944,Chongjin
8945,El Aaiún
8946,Perm
8947,Serekunda
8948,Medellín
8949,Shijiazhuang
8950,Jayapura
8951,Mbabane
8952,Louisville
8953,Hanga Roa
8954,Strasbourg
8955,Santo Domingo
8956,Jacksonville
8957,Lomé
8958,Bulawayo
8959,Banda Aceh
8960,Sitka
8961,Nukulaelae
8962,Lisbon
8963,Daegu
8964,Cairns
8965,Cuiabá
8966,Melekeok
8967,Thimphu
8968,Daegu
8969,Nassau
8970,Riverside
8971,Kawasaki
8972,Agartala
8973,Ahmedabad
8974,Louisville
8975,Hanover
8976,Valencia
8977,Omdurman
8978,Chittagong
8979,Sucre
8980,Kano
8981,Libreville
8982,Birmingham
8983,Port Hedland
8984,Puebla
8985,Iquitos
8986,Indianapolis
8987,San Carlos de Bariloche
8988,Maceió
8989,Turin
8990,Gaborone
8991,Ponta Delgada
8992,Tórshavn
8993,Nagpur
8994,Geneva
8995,Saipan
8996,Lahore
8997,Cardiff
8998,Tskhinvali
8999,Kaohsiung
9000,Medan
9001,Libreville
9002,Kaliningrad
9003,Barcelona
9004,Maceió
9005,Minneapolis
9006,Dallas
9007,Bahía Blanca
9008,Brasília
9009,Damascus
9010,Bandung
9011,Honolulu
9012,Antofagasta
9013,Puerto Williams
9014,Pittsburgh
9015,Ambon
9016,Baltimore
9017,Makassar
9018,Odessa
9019,Providence
9020,Valencia
9021,Ponta Delgada
9022,Hanga Roa
9023,Marseille
9024,Horta (Azores)
9025,Novosibirsk
9026,Patna
9027,Tashkent
9028,Davao City
9029,Norilsk
9030,Tampere
9031,Rabi Island
9032,Manzini
9033,Da Nang
9034,Santiago
9035,San Fernando
9036,Bamako
9037,Manila
9038,Ibiza
9039,Shigatse
9040,Mbabane
9041,Moroni
9042,Jersey City
9043,Miami
9044,Sabha
9045,Guayaquil
9046,Providence
9047,Hangzhou
9048,Qingdao
9049,Bangkok
9050,The Valley
9051,Aberdeen
9052,Mandurah
9053,Chişinău
9054,Nice
9055,Leipzig
9056,Tokyo
9057,Praia
9058,Guatemala City
9059,Cork (city)
9060,Toulouse
9061,Bridgetown
9062,Xi'an
9063,Pretoria
9064,Manzini
9065,Qingdao
9066,Oklahoma City
9067,Turin
9068,Kunming
9069,Luanda
9070,Zagreb
9071,Berlin
9072,Dar es Salaam
9073,Shenzhen
9074,Colombo
9075,Antananarivo
9076,Medellín
9077,Patna
9078,Chongqing
9079,Chişinău
9080,Shanghai
9081,Ho Chi Minh City
9082,Asunción
9083,Assis
9084,Ndola
9085,New Delhi
9086,Melekeok
9087,Athens
9088,Cusco
9089,Dakar
9090,Strasbourg
9091,Dili
9092,Serekunda
9093,Valparaíso
9094,Tashkent
9095,Adamstown
9096,Andorra la Vella
9097,City of Halifax
9098,Abuja
9099,Sukhumi
9100,Townsville
9101,City of San Marino
9102,Weno
9103,Kraków
9104,Makati City
9105,South Tarawa
9106,Addis Ababa
9107,Willemstad
9108,Miri
9109,Abu Dhabi
9110,Port Elizabeth
9111,Amsterdam
9112,Tbilisi
9113,Brazzaville
9114,Jacksonville
9115,Kingston
9116,Adamstown
9117,Campo Grande
9118,Albuquerque
9119,Malmö
9120,Cayenne
9121,Yangon
9122,Fukuoka
9123,Kota Kinabalu
9124,Thiès
9125,Bogor
9126,Brussels
9127,Sacramento
9128,Taipei
9129,Strasbourg
9130,Campinas
9131,Mecca
9132,Dallas
9133,Moscow
9134,Sukhumi
9135,Monrovia
9136,Agartala
9137,Baku
9138,Manila
9139,Columbus
9140,Thimphu
9141,Manzini
9142,San Carlos de Bariloche
9143,Anadyr (town)
9144,Managua
9145,Montreal
9146,Abu Dhabi
9147,Chuí
9148,Wuhan
9149,Yakutsk
9150,Cape Town
9151,Medina
9152,Zhengzhou
9153,Agartala
9154,İzmir
9155,Leeds
9156,Santiago
9157,Lilongwe
9158,Magadan
9159,Sri Jayawardenapura-Kotte
9160,Mogadishu
9161,The Valley
9162,Birmingham
9163,Guadalajara
9164,Vitória
9165,Kota Bharu
9166,Regina
9167,Whitehorse
9168,Mata-Utu
9169,Hai Phong
9170,Philadelphia
9171,Ndola
9172,Sofia
9173,Minneapolis
9174,Nizhny Novgorod
9175,Honolulu
9176,Lubumbashi
9177,Riverside
9178,Tashkent
9179,Guwahati
9180,El Aaiún
9181,Saint-Pierre
9182,Ibiza
9183,Horta (Azores)
9184,Zagreb
9185,Yakutsk
9186,Chennai
9187,Labasa
9188,Iquitos
9189,Dededo
9190,Liverpool
9191,Bucharest
9192,Osaka
9193,New Orleans
9194,Rotterdam
9195,Kiev
9196,Wollongong
9197,Khartoum
9198,Jeddah
9199,Las Vegas
9200,Bandar Seri Begawan
9201,Tampere
9202,Washington
9203,Mumbai
9204,Petropavlovsk-Kamchatsky
9205,Tiraspol
9206,Riverside
9207,Los Angeles
9208,Lomé
9209,Osaka
9210,Barranquilla
9211,Tokyo
9212,Campinas
9213,Stanley
9214,Horta (Azores)
9215,Andorra la Vella
9216,Hiroshima
9217,Huế
9218,Horta (Azores)
9219,Vilnius
9220,Kuala Lumpur
9221,Aarhus
9222,Chittagong
9223,Albuquerque
9224,Kinshasa
9225,Nakhon Ratchasima
9226,Santiago
9227,Tashkent
9228,Udon Thani
9229,Aarhus
9230,Tbilisi
9231,Reykjavík
9232,Kaesong
9233,Port Blair
9234,Vatican City
9235,Wellington
9236,Kigali
9237,Freetown
9238,Okinawa
9239,Sana'a
9240,Agartala
9241,Padang
9242,Thimphu
9243,Luxor
9244,City of San Marino
9245,Puerto Williams
9246,Vancouver
9247,Athens
9248,Cologne
9249,Bulawayo
9250,Iloilo City
9251,Dushanbe
9252,Guangzhou
9253,Guadalajara
9254,Wollongong
9255,Horta (Azores)
9256,Abuja
9257,Monrovia
9258,Tokyo
9259,Enugu
9260,Gaza
9261,Beirut
9262,Kanpur
9263,St. Louis
9264,Buffalo
9265,Bilbao
9266,Shanghai
9267,Saint-Pierre
9268,George Town
9269,Novosibirsk
9270,Gibraltar
9271,Calgary
9272,Almaty
9273,Dededo
9274,Kobe
9275,Linz
9276,Zanzibar City
9277,Curitiba
9278,Dar es Salaam
9279,Djibouti (city)
9280,Chongqing
9281,Dakar
9282,New Orleans
9283,Lviv
9284,Pyongyang
9285,Tegucigalpa
9286,Saint-Pierre
9287,Milan
9288,Sabha
9289,Kaohsiung
9290,Iloilo City
9291,Houston
9292,Dar es Salaam
9293,Istanbul
9294,Portland
9295,Zürich
9296,Porto
9297,Barcelona
9298,Cali
9299,Honolulu
9300,Damascus
9301,Bulawayo
9302,Valencia
9303,Ilhéus
9304,New York City
9305,San Antonio
9306,San Diego
9307,Bogor
9308,Kigali
9309,Kandy
9310,Brikama
9311,Dibrugarh
9312,Palma
9313,Pago Pago
9314,Seville
9315,Padang
9316,Kuwait City
9317,Niamey
9318,Mbabane
9319,Regina
9320,Fairbanks
9321,Gibraltar
9322,Barcelona
9323,Tirana
9324,Melbourne
9325,Stanley
9326,Odessa
9327,Kaliningrad
9328,São Paulo
9329,La Serena
9330,Hilo
9331,Hanoi
9332,Denver
9333,Jaipur
9334,Omdurman
9335,Raleigh
9336,Bergen
9337,Macau
9338,Accra
9339,Espoo
9340,Kota Kinabalu
9341,Brussels
9342,Turin
9343,Harare
9344,Dibrugarh
9345,Cotonou
9346,Guadalajara
9347,Charlottetown
9348,Madrid
9349,Nakhon Ratchasima
9350,Tehran
9351,Nouméa
9352,Toronto
9353,Srinagar
9354,Palikir
9355,Sabha
9356,Arequipa
9357,Fortaleza
9358,Albuquerque
9359,Sana'a
9360,Pretoria
9361,Handan
9362,Zamboanga City
9363,Baltimore
9364,Sri Jayawardenapura-Kotte
9365,Basse-Terre
9366,Mumbai
9367,Bulawayo
9368,Mata-Utu
9369,Miami
9370,Shenyang
9371,Houston
9372,Peshawar
9373,Lhasa
9374,Quezon City
9375,Kobe
9376,Las Vegas
9377,Assis
9378,Siem Reap
9379,Yakutsk
9380,Gaziantep
9381,Gold Coast
9382,Jeddah
9383,Simferopol
9384,Dar es Salaam
9385,Port Louis
9386,San Diego
9387,Antananarivo
9388,İzmir
9389,Denver
9390,Mata-Utu
9391,Seville
9392,Ushuaia
9393,Serekunda
9394,Aberdeen
9395,Makati City
9396,Dongguan
9397,Charlotte Amalie
9398,Antofagasta
9399,Jaipur
9400,Dili
9401,Cotonou
9402,Avarua
9403,Quito
9404,Las Palmas de Gran Canaria
9405,Porto Alegre
9406,Forked River
9407,Dongguan
9408,Albuquerque
9409,Montreal
9410,Gaza
9411,Lima
9412,Bern
9413,Avarua
9414,Boa Vista
9415,Tripoli
9416,Zagreb
9417,Espoo
9418,Brussels
9419,Valdivia
9420,Liverpool
9421,Kinshasa
9422,Ciudad del Este
9423,City of San Marino
9424,Sarajevo
9425,Tashkent
9426,San Antonio
9427,Denpasar
9428,Kraków
9429,Saint-Pierre
9430,Ankara
9431,St. George's
9432,Jersey City
9433,Bursa
9434,South Tarawa
9435,Nagoya
9436,Tórshavn
9437,Doha
9438,Bangui
9439,Omsk
9440,Bucharest
9441,Philadelphia
9442,Mwanza
9443,George Town
9444,Osaka
9445,Damascus
9446,Vilnius
9447,Innsbruck
9448,Rabat
9449,Barcelona
9450,Osaka
9451,Alofi
9452,Düsseldorf
9453,Pune
9454,Petropavlovsk-Kamchatsky
9455,Guadalajara
9456,Yakutsk
9457,Harbin
9458,Surat
9459,Monaco
9460,Buenos Aires
9461,Saint John
9462,Lilongwe
9463,Luxembourg (city)
9464,Chihuahua
9465,Dammam
9466,The Valley
9467,Ibadan
9468,Ürümqi
9469,Seoul
9470,Hagåtña
9471,Francistown
9472,Ibiza
9473,Lisbon
9474,Tagbilaran
9475,Reykjavík
9476,Berlin
9477,Linz
9478,Buffalo
9479,Honiara
9480,Willemstad
9481,Mandurah
9482,Boston
9483,Basse-Terre
9484,Quezon City
9485,Hiroshima
9486,Apia
9487,Sapporo
9488,Belém
9489,Hat Yai
9490,Aarhus
9491,Barranquilla
9492,Amritsar
9493,Dibrugarh
9494,Ibiza
9495,Adak
9496,Dallas
9497,Houston
