id_contracts,taxi_companies_id_taxi_companies,autos_id_autos,taxi_drivers_id_taxi_drivers,entry_date,end_date
3022,9161,2071,2301,2009-12-11,2029-02-11
3023,4796,9767,9636,2011-10-06,2029-10-20
3024,6226,4855,9457,2016-11-12,2028-08-20
3025,418,1740,7890,2017-06-09,2028-12-13
3026,2378,5999,3164,2022-01-14,2025-07-10
3027,1565,5098,7907,2008-07-12,2024-04-25
3028,942,7216,1567,2012-10-10,2029-09-01
3029,5374,4883,3330,2008-03-14,2028-08-30
3030,5721,7587,4208,2015-05-15,2025-04-21
3031,6466,3344,6736,2015-01-06,2026-04-23
3032,4293,8124,852,2013-02-12,2027-04-13
3033,9905,5569,1952,2007-04-01,2025-06-13
3034,8569,2833,4973,2015-02-11,2027-06-23
3035,4870,5279,3990,2015-09-28,2029-08-29
3036,8690,9899,6375,2020-12-01,2029-02-17
3037,9580,5847,5549,2018-09-06,2024-07-27
3038,9347,4832,6705,2008-09-26,2027-03-09
3039,9046,5824,3510,2011-11-05,2022-06-03
3040,8742,102,5840,2022-03-22,2029-01-29
3041,643,4762,8125,2021-03-27,2027-05-25
3042,2723,8574,4640,2020-06-03,2028-09-10
3043,6252,5373,7195,2017-05-28,2029-10-23
3044,9227,4341,5128,2013-09-17,2027-06-01
3045,3949,2815,9338,2021-11-24,2025-08-27
3046,6195,3382,1874,2013-09-21,2029-01-16
3047,2697,3610,1312,2009-09-25,2029-03-31
3048,3493,4273,3589,2010-04-23,2029-01-24
3049,4968,6196,5613,2009-10-31,2023-06-04
3050,3115,5383,9477,2018-07-31,2024-12-29
3051,8189,802,4513,2022-03-25,2028-03-04
3052,3177,502,2375,2014-10-12,2024-04-25
3053,5342,2847,6479,2007-04-02,2028-04-20
3054,4425,8308,5973,2020-01-23,2023-09-19
3055,5179,3252,8085,2019-09-02,2029-12-10
3056,1914,7903,8478,2007-07-06,2026-07-04
3057,1856,2091,6153,2012-03-18,2025-04-24
3058,625,7515,4675,2010-04-14,2022-08-15
3059,873,151,8738,2011-08-05,2022-10-19
3060,9995,2350,3926,2013-12-04,2026-02-15
3061,7748,1846,9645,2012-07-12,2026-07-25
3062,2066,8548,8121,2007-07-10,2026-07-06
3063,2007,8014,6052,2014-07-06,2024-01-31
3064,2282,4085,9296,2017-01-03,2023-02-28
3065,9679,246,5777,2019-01-21,2029-06-15
3066,6294,4375,3717,2019-05-24,2028-02-08
3067,8161,6399,326,2016-05-14,2026-01-28
3068,1316,2147,6546,2015-03-11,2023-03-14
3069,5617,2537,5232,2021-05-28,2028-03-01
3070,298,5659,3264,2010-05-26,2026-04-06
3071,4134,9083,7629,2021-11-29,2025-01-17
3072,3713,8402,6699,2011-03-29,2024-03-22
3073,2459,1042,3698,2011-12-03,2024-05-09
3074,3027,2705,4499,2020-07-29,2024-04-30
3075,4563,9288,9948,2009-04-07,2026-08-26
3076,3941,5703,6299,2007-05-29,2029-11-12
3077,2980,4217,6557,2015-09-25,2025-05-28
3078,7641,8706,5138,2021-08-06,2022-11-27
3079,2534,1283,1833,2021-11-16,2022-06-22
3080,6766,6843,137,2020-09-16,2023-03-12
3081,7751,1988,3312,2020-07-19,2029-08-17
3082,3562,5601,1205,2021-05-04,2027-08-06
3083,2465,1523,3317,2009-07-26,2029-02-22
3084,3534,8731,3414,2012-05-31,2023-06-01
3085,1460,4205,9960,2020-02-18,2027-10-22
3086,442,1873,6829,2008-09-11,2026-05-15
3087,2650,6565,5280,2020-11-17,2028-03-28
3088,6258,4791,9125,2016-02-18,2026-10-31
3089,999,128,8959,2021-10-05,2025-07-11
3090,1308,4232,141,2020-12-05,2024-08-31
3091,5340,2682,3871,2019-07-21,2024-03-03
3092,5414,5958,9872,2013-01-01,2027-06-26
3093,9412,8335,3752,2007-11-12,2029-10-07
3094,3809,6767,6560,2008-11-30,2025-08-13
3095,2153,9083,9856,2013-04-22,2027-09-16
3096,7452,8272,3743,2013-10-07,2028-11-10
3097,5679,2991,6925,2020-12-24,2023-01-14
3098,2474,2681,7609,2018-12-26,2029-01-10
3099,2257,840,764,2009-02-28,2026-07-12
3100,1871,2094,2378,2007-04-30,2023-04-04
3101,1470,2630,1912,2016-06-04,2028-03-14
3102,6718,8769,1282,2016-03-07,2024-04-16
3103,2340,8542,123,2014-10-31,2026-01-12
3104,6713,9769,5491,2009-07-08,2029-11-25
3105,9506,2816,4796,2014-08-07,2023-04-05
3106,1289,6914,5982,2009-07-03,2024-10-05
3107,1573,5935,6941,2015-10-08,2029-07-02
3108,2871,432,8552,2022-02-18,2023-06-01
3109,4678,6401,8748,2018-01-24,2027-05-30
3110,520,4681,4005,2016-12-28,2024-07-21
3111,3872,132,947,2020-06-18,2025-04-27
3112,878,3230,420,2022-01-09,2025-04-05
3113,4889,2724,4599,2008-01-07,2025-07-12
3114,5549,3973,9233,2016-12-31,2027-06-23
3115,8897,4684,6318,2008-12-31,2025-01-19
3116,6923,3778,4940,2015-11-11,2026-10-18
3117,6251,1956,4492,2009-01-04,2027-07-15
3118,6301,8184,6012,2010-12-07,2024-04-13
3119,6337,137,3958,2017-03-04,2026-02-05
3120,4564,6320,2303,2007-08-14,2023-06-01
3121,5853,3274,5029,2019-07-09,2023-05-23
3122,4155,6063,9889,2007-09-06,2025-05-26
3123,1120,4896,1747,2020-07-25,2022-08-30
3124,1407,8630,3368,2021-01-04,2023-09-05
3125,3438,3945,4711,2010-11-29,2023-07-30
3126,8908,4642,8039,2021-07-14,2025-04-14
3127,5993,1674,8921,2014-12-13,2029-07-17
3128,1253,5541,2793,2018-01-09,2027-06-26
3129,4256,1673,4530,2007-10-03,2028-06-01
3130,9408,3436,6548,2017-06-15,2024-08-03
3131,4033,2387,7967,2019-05-31,2029-01-09
3132,7068,2707,1339,2009-12-01,2029-11-08
3133,1539,7503,2884,2009-12-15,2023-04-04
3134,7028,9113,8680,2022-03-18,2024-08-11
3135,8943,5165,3264,2018-06-22,2024-09-25
3136,8368,3804,396,2021-08-26,2022-09-10
3137,8823,4960,2664,2013-04-29,2027-07-11
3138,5566,3189,781,2016-12-10,2024-09-15
3139,1422,3543,5869,2021-11-19,2022-07-26
3140,7436,4019,1600,2015-12-22,2029-08-31
3141,7618,4265,2195,2009-04-29,2024-05-14
3142,1493,4979,7963,2010-04-05,2029-02-24
3143,6023,3270,8308,2021-04-13,2026-03-21
3144,7173,6373,9875,2017-11-23,2023-06-26
3145,1652,2272,7170,2014-11-02,2029-10-16
3146,9997,5525,7588,2016-07-20,2023-07-30
3147,1794,4160,1664,2015-02-17,2023-07-05
3148,6627,1720,2053,2009-08-11,2023-03-02
3149,1816,3779,4480,2017-11-09,2022-11-29
3150,9667,7359,1668,2015-02-21,2024-08-08
3151,5407,4928,6194,2010-01-21,2023-01-18
3152,949,8162,106,2008-11-11,2027-08-17
3153,3184,4215,8301,2009-10-05,2029-08-12
3154,4137,6961,4119,2010-07-22,2026-07-27
3155,870,3708,5974,2012-12-22,2027-07-24
3156,1872,5931,7575,2013-07-08,2024-06-24
3157,7942,4493,5817,2018-06-15,2024-03-08
3158,104,3396,4858,2007-09-29,2029-05-05
3159,9549,7761,8167,2021-09-02,2023-04-11
3160,2947,2261,4096,2012-02-22,2026-07-28
3161,7343,4190,4704,2007-06-18,2022-12-31
3162,4044,1163,3877,2014-05-14,2027-09-14
3163,3818,6761,2239,2018-04-23,2023-04-26
3164,6017,6507,1389,2019-10-17,2028-11-20
3165,2198,2172,2752,2017-05-09,2024-11-22
3166,244,8284,9521,2018-04-03,2026-12-29
3167,6597,3755,9406,2007-10-07,2023-08-28
3168,5039,3374,4295,2007-08-13,2023-05-30
3169,2476,5115,7655,2020-02-13,2023-05-10
3170,5904,1693,1207,2018-01-01,2028-05-11
3171,7165,4605,7743,2011-06-13,2025-11-28
3172,5385,3347,7279,2012-03-01,2028-04-02
3173,9408,9533,798,2015-08-15,2026-04-22
3174,3426,5551,6548,2016-06-18,2022-07-04
3175,9039,300,9941,2010-07-12,2022-07-22
3176,6604,8828,7033,2014-07-10,2026-05-07
3177,7808,2486,4407,2013-05-22,2028-09-26
3178,9593,6744,2943,2007-05-21,2023-10-15
3179,1354,10081,2523,2014-11-20,2023-03-26
3180,1823,7726,9821,2019-03-11,2029-10-09
3181,9313,3590,2284,2016-12-27,2027-12-20
3182,4375,7642,946,2021-06-01,2026-08-10
3183,201,3919,3164,2012-12-21,2028-03-03
3184,840,3162,4421,2011-03-13,2028-06-14
3185,9301,5919,698,2010-10-28,2025-01-16
3186,3040,1299,3373,2010-02-16,2026-12-12
3187,2617,3746,4421,2020-10-30,2027-11-09
3188,6795,7506,9634,2008-02-04,2025-08-23
3189,8182,2703,3160,2015-08-07,2025-09-05
3190,956,4154,8776,2021-10-18,2025-11-18
3191,893,7009,9550,2010-12-03,2027-04-06
3192,8892,2713,7642,2007-11-30,2025-08-29
3193,3911,874,5073,2021-01-10,2026-10-09
3194,2475,4961,1693,2012-12-22,2026-09-05
3195,9016,1796,1806,2021-10-26,2025-12-01
3196,7487,3608,7878,2015-03-02,2023-08-18
3197,957,2776,5488,2015-10-26,2026-10-28
3198,7313,9700,8809,2009-05-01,2023-05-28
3199,2449,1261,1817,2020-09-03,2022-11-19
3200,7991,6795,4380,2018-05-27,2022-06-13
3201,9762,7000,8536,2014-06-19,2027-10-30
3202,9025,2154,8655,2014-02-18,2028-08-15
3203,8627,9623,4599,2019-05-06,2027-06-12
3204,2163,827,6807,2016-10-15,2029-09-23
3205,2030,4638,1983,2020-07-28,2027-06-16
3206,8366,9823,620,2021-09-19,2029-02-17
3207,7559,3479,4651,2017-08-02,2029-01-05
3208,6036,7246,8379,2010-11-13,2027-09-19
3209,7888,7778,2690,2014-03-24,2023-05-15
3210,4919,9879,653,2014-05-05,2028-07-26
3211,5136,4557,6588,2014-01-02,2024-09-11
3212,8553,8379,5305,2015-04-30,2027-09-18
3213,6002,2007,9623,2010-06-20,2026-10-24
3214,499,606,5187,2018-07-19,2026-09-13
3215,7464,9817,9745,2017-07-20,2025-10-28
3216,6243,5012,1541,2007-03-11,2026-08-19
3217,2833,3420,7954,2022-02-26,2027-05-01
3218,6322,9984,8716,2016-02-23,2023-04-09
3219,8615,2233,378,2009-09-19,2028-11-21
3220,2709,571,2926,2011-05-08,2028-06-06
3221,6747,9329,1030,2009-03-27,2023-07-22
3222,5546,757,3030,2019-09-01,2027-04-20
3223,6199,5998,8893,2008-10-30,2022-08-05
3224,7753,1959,9694,2011-10-23,2024-12-20
3225,5054,8283,5376,2017-11-06,2022-07-05
3226,2443,5691,9162,2007-10-11,2025-05-11
3227,5472,9173,5300,2017-06-23,2029-07-04
3228,5716,5063,5180,2017-05-13,2028-06-02
3229,9028,7767,7369,2015-01-22,2027-10-19
3230,3318,7946,1637,2011-07-19,2023-11-21
3231,8458,4581,7955,2020-08-16,2027-04-16
3232,2126,239,5509,2015-12-04,2024-07-23
3233,7515,8154,5825,2009-04-30,2022-11-27
3234,7171,1310,1787,2018-01-30,2026-03-31
3235,6287,6810,2393,2013-01-16,2023-05-13
3236,2110,9129,9788,2010-08-04,2028-07-31
3237,657,351,2608,2014-11-16,2024-09-18
3238,3290,3401,4678,2008-04-25,2027-08-16
3239,7937,536,2105,2017-12-14,2027-10-22
3240,7973,6116,8062,2012-03-08,2022-12-04
3241,5585,7011,494,2020-05-09,2029-10-27
3242,7319,6435,6916,2009-02-03,2027-01-05
3243,980,6065,1236,2015-01-25,2022-09-07
3244,6017,2868,9553,2008-10-20,2027-03-09
3245,5014,5242,335,2009-10-10,2027-02-19
3246,3170,4268,414,2017-03-10,2026-05-16
3247,735,7054,4516,2009-03-08,2028-10-04
3248,2576,5008,202,2013-02-17,2024-06-08
3249,3086,3039,6393,2009-01-28,2028-11-07
3250,9952,1676,5259,2014-06-26,2029-05-22
3251,8997,9623,3885,2007-06-14,2022-07-07
3252,354,9886,3750,2017-07-01,2027-03-29
3253,7990,5532,4423,2014-10-14,2029-10-18
3254,4116,6779,4702,2020-05-29,2027-10-11
3255,6352,7022,9877,2017-08-24,2023-03-16
3256,1124,2321,2912,2008-07-21,2027-01-16
3257,8823,6080,997,2020-04-18,2026-07-25
3258,2344,2313,3568,2020-05-17,2024-05-10
3259,589,740,9619,2010-11-13,2029-04-16
3260,6717,5812,2587,2012-03-19,2027-05-19
3261,4109,6624,279,2020-09-10,2029-08-29
3262,7720,471,1431,2011-12-10,2028-03-06
3263,4465,10076,1549,2013-04-20,2027-08-03
3264,5475,4253,839,2020-01-14,2023-02-13
3265,6073,5030,7421,2021-11-22,2022-06-04
3266,9583,1450,4313,2007-07-28,2028-06-17
3267,3511,2348,7991,2016-10-02,2028-03-22
3268,8255,3635,7477,2017-11-23,2028-10-07
3269,7576,5205,7893,2014-05-05,2022-12-24
3270,5821,4650,8363,2008-03-11,2028-03-19
3271,7775,5739,7946,2009-08-28,2027-10-02
3272,5222,5326,4628,2012-08-18,2025-10-26
3273,5015,6298,7416,2020-07-19,2026-12-07
3274,1218,2786,9987,2019-07-23,2029-05-12
3275,9974,7919,3986,2012-03-19,2022-08-30
3276,404,9162,9847,2011-03-03,2024-06-04
3277,671,8174,6606,2010-05-18,2025-12-23
3278,2190,8398,1165,2014-09-27,2028-05-28
3279,560,4220,1688,2016-06-17,2024-03-21
3280,8182,8596,1914,2020-06-29,2025-03-11
3281,1020,1636,4705,2012-09-12,2024-11-05
3282,9500,6403,2639,2014-03-20,2023-07-24
3283,9936,6867,9189,2017-02-25,2025-03-07
3284,8487,1746,5799,2015-01-24,2026-03-27
3285,2797,8046,1721,2008-01-04,2029-06-12
3286,242,5363,8285,2014-07-21,2028-08-28
3287,3080,4555,9549,2013-09-27,2024-07-06
3288,3795,7654,7140,2021-08-28,2026-09-02
3289,2684,6157,2680,2013-07-10,2024-10-23
3290,1918,6459,804,2007-03-31,2022-11-11
3291,8510,4059,8535,2016-03-31,2025-02-01
3292,331,5155,3768,2017-04-17,2024-08-26
3293,7585,8337,6170,2007-03-16,2026-04-23
3294,7145,2123,6590,2021-12-27,2025-07-03
3295,9317,6133,3052,2009-03-23,2023-03-04
3296,9205,9282,4853,2014-03-03,2022-07-25
3297,739,6799,6651,2015-11-23,2024-04-22
3298,991,8340,9755,2015-12-04,2028-01-19
3299,4836,2616,9306,2010-10-20,2023-10-13
3300,6979,7404,1797,2014-12-29,2025-01-22
3301,4482,8469,8305,2007-02-09,2025-11-25
3302,4825,2445,913,2013-03-28,2026-03-31
3303,7765,3976,2291,2018-09-08,2028-05-19
3304,7283,4398,8824,2007-07-17,2027-03-13
3305,6149,4903,4867,2012-03-29,2027-12-18
3306,5478,6476,8772,2013-02-15,2023-10-27
3307,6310,6598,9352,2016-01-22,2029-05-24
3308,4658,6414,8083,2016-10-01,2026-02-21
3309,8758,2484,9267,2019-03-12,2026-03-23
3310,3718,10081,1081,2014-12-28,2028-07-20
3311,2153,2430,6235,2018-09-06,2024-03-01
3312,6975,3453,4718,2008-11-14,2028-05-25
3313,3183,748,891,2018-08-21,2028-12-02
3314,345,8100,6344,2016-01-16,2025-12-29
3315,4912,2350,2123,2008-05-18,2028-11-28
3316,7342,8945,2954,2019-07-24,2024-07-23
3317,8911,1392,6925,2018-11-10,2025-03-11
3318,4054,855,7023,2009-03-09,2025-06-01
3319,5440,3914,3220,2020-10-24,2026-12-09
3320,8790,155,1138,2009-03-24,2027-01-08
3321,9940,9733,6372,2017-10-13,2023-02-20
3322,9604,2145,5113,2008-04-07,2028-08-05
3323,4789,8590,7686,2020-09-22,2026-10-18
3324,3381,3042,7001,2012-09-06,2028-04-16
3325,3771,10090,4954,2017-03-16,2026-08-31
3326,4416,524,5207,2015-12-22,2023-09-07
3327,7463,961,5007,2020-02-19,2028-06-25
3328,9720,6916,803,2009-08-10,2024-02-21
3329,4502,2812,746,2009-06-27,2027-02-16
3330,295,8263,6536,2016-06-13,2025-08-28
3331,5969,8997,4414,2017-07-17,2022-11-25
3332,6725,9216,5484,2009-12-10,2027-04-29
3333,7003,6353,5787,2010-12-08,2029-03-14
3334,3634,7941,3726,2018-11-01,2027-06-10
3335,5345,9143,3629,2021-03-31,2027-01-31
3336,8349,4056,9712,2014-06-13,2022-12-26
3337,2926,9217,2781,2007-04-19,2025-04-02
3338,3787,373,9047,2011-07-24,2023-01-28
3339,7959,9254,2031,2012-12-24,2022-06-24
3340,1023,2842,9044,2017-05-10,2026-05-27
3341,5098,9152,7167,2009-02-04,2023-02-23
3342,10028,8517,8072,2014-05-23,2024-12-09
3343,8913,5377,2722,2017-11-02,2026-11-11
3344,3369,6490,8172,2021-05-28,2026-07-04
3345,3162,4843,461,2019-02-02,2024-11-20
3346,7774,495,7108,2013-06-05,2025-04-30
3347,376,7585,2208,2016-12-07,2029-01-05
3348,4663,1750,8183,2008-07-25,2025-11-30
3349,3214,360,7357,2007-04-01,2023-08-20
3350,7023,9841,9718,2015-12-11,2029-07-03
3351,7059,5984,6681,2010-08-04,2029-02-09
3352,9824,6289,9322,2010-09-09,2026-06-03
3353,1351,8181,9480,2008-05-23,2027-11-13
3354,2870,8178,3877,2022-05-18,2026-06-23
3355,6582,8250,2370,2021-01-21,2027-03-17
3356,3140,7038,7408,2007-03-26,2027-08-21
3357,7381,956,6565,2017-01-25,2023-02-06
3358,9162,320,4823,2011-07-24,2028-02-16
3359,10058,8904,5075,2012-08-03,2025-05-26
3360,9649,5556,7621,2007-02-22,2029-07-22
3361,4981,9374,9769,2013-10-27,2026-12-04
3362,4115,4098,9971,2014-10-17,2024-02-06
3363,6753,8524,5450,2017-05-10,2025-05-16
3364,6866,6955,6007,2015-07-11,2028-07-30
3365,8926,6465,5944,2016-08-13,2022-06-28
3366,5524,3304,296,2022-05-26,2026-05-07
3367,8645,7970,8531,2019-10-01,2029-08-18
3368,6863,7546,4492,2015-08-30,2028-09-16
3369,764,3236,5273,2015-01-12,2029-12-20
3370,1504,2104,5169,2019-11-08,2029-10-19
3371,1507,9167,6635,2009-05-25,2023-04-05
3372,4950,5215,5103,2015-11-12,2022-10-07
3373,2967,1099,7414,2009-08-26,2023-02-12
3374,7606,1241,6041,2016-11-27,2029-01-02
3375,472,1570,7521,2011-07-18,2027-12-21
3376,10051,6004,7229,2007-06-26,2028-05-30
3377,5365,5064,9628,2011-03-01,2029-07-02
3378,4424,3592,3347,2012-12-29,2024-01-03
3379,7622,4951,1056,2007-03-25,2029-12-09
3380,4718,3530,9737,2016-07-18,2024-07-03
3381,7400,8836,684,2012-01-07,2024-04-18
3382,970,530,5486,2008-03-19,2028-02-26
3383,1645,2894,3154,2016-10-20,2025-03-22
3384,2951,3845,4866,2019-05-24,2026-01-08
3385,6912,610,3684,2011-04-16,2024-10-11
3386,6703,7224,5581,2009-03-25,2027-11-21
3387,4272,5144,7397,2018-03-27,2027-05-06
3388,4500,7500,1748,2020-02-19,2029-03-23
3389,7100,3823,5500,2012-09-20,2026-03-27
3390,5029,2641,2314,2014-07-28,2027-07-07
3391,6502,9343,9495,2019-02-02,2026-05-22
3392,676,6839,2039,2020-09-16,2022-09-15
3393,9313,5318,2879,2020-05-21,2028-08-26
3394,2965,5601,7105,2011-01-10,2025-10-18
3395,7707,5072,1492,2021-04-04,2027-09-17
3396,9058,220,3635,2011-03-21,2023-09-11
3397,2652,2937,2003,2009-03-27,2023-01-25
3398,3045,8176,6000,2016-01-29,2022-09-14
3399,9877,7277,5886,2010-08-11,2025-12-30
3400,5215,6203,4987,2022-03-31,2026-05-20
3401,5227,601,1631,2020-12-04,2022-10-29
3402,6184,890,8543,2020-07-27,2024-01-22
3403,8470,3391,4623,2014-01-28,2029-02-10
3404,2095,8861,5529,2020-01-27,2026-09-23
3405,3411,8557,526,2020-01-23,2024-06-13
3406,423,1991,1000,2020-02-28,2024-04-21
3407,4588,2798,5823,2020-08-10,2025-11-12
3408,5794,7906,8975,2011-03-15,2024-02-17
3409,385,1288,1622,2016-09-07,2024-10-03
3410,1907,3372,989,2018-03-29,2023-03-16
3411,688,765,5108,2013-03-18,2027-07-04
3412,1681,1802,5514,2015-01-27,2025-10-21
3413,133,2928,5249,2013-03-22,2022-07-24
3414,1433,1597,5588,2008-01-10,2023-09-11
3415,7608,1191,3529,2011-06-27,2029-06-25
3416,6208,1381,3273,2008-10-03,2024-09-10
3417,799,7726,3631,2020-01-04,2024-06-21
3418,8255,2796,1443,2022-03-13,2023-04-18
3419,3561,7451,7636,2019-09-04,2022-09-08
3420,503,7854,5932,2013-11-22,2024-10-13
3421,2574,8646,7536,2021-05-08,2028-04-12
3422,8076,4831,671,2018-04-29,2027-11-08
3423,586,5537,147,2019-04-21,2029-07-26
3424,4761,7927,9738,2011-06-16,2026-05-21
3425,8743,106,1700,2015-04-04,2023-07-18
3426,10019,2422,5976,2012-08-04,2028-06-09
3427,6642,9228,4729,2011-05-06,2029-07-10
3428,7031,2941,9569,2017-01-28,2029-06-07
3429,8621,192,963,2009-06-14,2026-09-20
3430,1550,2555,6189,2010-03-07,2024-11-13
3431,7659,9689,9628,2014-06-06,2024-08-28
3432,701,1509,3194,2014-10-08,2028-06-15
3433,8024,3014,1494,2017-08-09,2029-09-08
3434,9244,1370,9113,2021-02-15,2028-10-05
3435,4250,7146,3008,2008-02-17,2024-09-30
3436,1123,1295,9280,2020-04-14,2025-04-24
3437,7597,8251,6272,2018-03-29,2023-07-24
3438,1257,7123,2575,2019-02-18,2027-03-08
3439,2877,6889,4213,2020-02-27,2028-04-02
3440,3805,4000,3625,2015-02-13,2025-05-08
3441,5055,9619,7305,2017-04-29,2027-05-27
3442,1111,347,2136,2010-05-30,2023-12-30
3443,9820,7587,8102,2014-06-22,2026-03-30
3444,3436,647,9917,2016-09-02,2024-05-29
3445,4471,210,7308,2020-01-02,2029-12-29
3446,9880,5589,7844,2013-05-26,2023-11-30
3447,802,7563,454,2012-07-05,2023-04-27
3448,177,6765,338,2014-08-25,2026-05-19
3449,5645,8528,6733,2020-01-21,2026-07-12
3450,7217,5169,1245,2016-01-30,2024-04-18
3451,9377,7694,2031,2011-12-26,2027-12-25
3452,4779,3884,4808,2022-01-05,2026-11-26
3453,2055,9831,9016,2015-02-26,2022-11-21
3454,2905,3615,9666,2015-01-14,2025-10-24
3455,3392,4906,6627,2019-08-03,2027-09-11
3456,862,7056,3984,2010-05-31,2025-11-06
3457,9398,5802,6844,2021-09-10,2025-10-04
3458,1044,4697,5761,2007-08-16,2028-10-06
3459,6043,6699,5554,2017-08-14,2029-10-15
3460,5867,6498,4593,2019-05-02,2028-04-18
3461,5292,4482,2969,2007-08-13,2029-12-16
3462,825,6127,1830,2012-12-15,2024-10-21
3463,7499,2982,5389,2013-08-23,2026-02-01
3464,8412,4226,4417,2009-08-11,2024-10-11
3465,5920,7976,4284,2012-03-25,2022-08-14
3466,7311,4973,5512,2007-06-25,2029-12-13
3467,8074,5450,9724,2021-04-20,2027-01-27
3468,9839,4802,4084,2019-11-12,2025-11-13
3469,5068,2796,4033,2021-08-08,2022-07-11
3470,2842,3954,5830,2009-05-16,2029-10-03
3471,4919,1958,9163,2009-08-25,2027-07-14
3472,4600,1910,342,2012-05-21,2023-11-17
3473,4163,8628,9244,2007-02-04,2029-05-16
3474,9818,4401,8836,2007-09-12,2023-09-10
3475,7353,5534,3344,2019-03-29,2026-01-29
3476,5435,5775,3243,2007-08-03,2024-01-18
3477,7327,2538,7527,2011-02-22,2029-09-06
3478,3031,8782,5531,2010-07-12,2027-05-07
3479,325,6031,2144,2021-07-27,2024-04-29
3480,6036,9200,6157,2011-01-28,2025-05-29
3481,7168,1821,7078,2021-08-19,2028-01-19
3482,2883,7313,7105,2022-01-23,2024-05-29
3483,2431,8352,9338,2022-02-05,2029-07-07
3484,7113,4150,7480,2016-11-30,2026-12-26
3485,307,356,6053,2015-08-01,2027-07-28
3486,2132,9951,1399,2018-01-07,2028-05-09
3487,2954,211,9011,2021-06-15,2024-03-27
3488,5714,3001,3402,2009-09-25,2028-08-16
3489,929,8146,3329,2019-02-02,2025-08-24
3490,5537,5465,4119,2016-09-11,2028-09-17
3491,7979,2511,9025,2007-04-26,2027-03-24
3492,2204,5713,6609,2012-07-07,2024-02-28
3493,6213,449,8987,2015-01-02,2023-11-15
3494,8223,9436,8396,2018-09-06,2028-08-31
3495,6096,7112,7850,2019-07-04,2029-04-24
3496,940,8052,412,2009-04-19,2024-11-30
3497,2394,2354,489,2015-11-03,2023-03-06
3498,6810,4560,8117,2011-07-24,2025-09-27
3499,7079,1672,6171,2014-11-07,2023-04-12
3500,7252,6263,2890,2013-03-30,2027-02-24
3501,6699,3227,1762,2011-11-17,2027-07-06
3502,1362,6213,2735,2018-04-29,2024-08-17
3503,4050,6370,2447,2011-11-27,2025-01-22
3504,1830,3994,606,2016-10-15,2024-04-12
3505,348,3614,9321,2016-09-19,2029-03-03
3506,722,5931,6449,2008-08-31,2022-12-06
3507,2234,8950,5008,2011-03-01,2028-11-01
3508,4792,8057,6974,2011-05-04,2023-10-06
3509,9404,3083,3596,2008-08-23,2023-08-02
3510,8580,9760,6202,2009-11-28,2029-10-10
3511,7986,9049,7798,2017-11-21,2025-02-14
3512,8565,9215,4917,2020-06-26,2027-10-24
3513,4699,4789,8000,2009-11-29,2027-04-25
3514,8206,4589,3596,2015-04-28,2029-04-19
3515,2345,276,1820,2015-05-25,2024-10-31
3516,3792,2767,1024,2022-04-11,2028-08-22
3517,4611,2573,1409,2020-06-30,2023-03-23
3518,6799,9531,7645,2010-07-27,2026-01-27
3519,3183,2696,9781,2011-11-10,2023-08-19
3520,155,6976,5534,2019-09-29,2023-03-12
3521,9615,5034,8852,2007-10-15,2022-08-11
3522,4394,2760,3565,2009-05-04,2029-06-30
3523,2502,8577,6825,2016-06-05,2022-08-27
3524,4648,1845,3274,2009-09-29,2024-10-02
3525,9311,4878,4813,2015-03-23,2022-08-16
3526,6905,6056,7451,2011-06-27,2027-04-02
3527,2853,4456,2640,2019-10-02,2028-12-29
3528,9627,3316,2436,2011-01-02,2025-03-17
3529,6004,4028,4172,2022-05-06,2024-08-24
3530,10075,1730,9578,2018-11-05,2026-03-08
3531,5708,8387,486,2012-08-21,2028-05-23
3532,833,6154,8765,2022-03-23,2022-09-26
3533,2384,7431,5591,2012-10-20,2022-09-09
