id_trips,forms_of_payment_id_forms_of_payment,departure_address,arrival_address,estimation,clients_id_clients,order_methods_id_order_methods,contracts_id_contracts
3230,3253,Beirut,Mogadishu,4,3473,3985,1800
3231,5640,Nukus,Melekeok,2,2820,2445,5743
3232,3411,Los Angeles,Fredericton,1,2703,6841,2769
3233,2702,Brisbane,Praia,3,1301,6447,2715
3234,2956,Durban,Yokohama,5,10079,5458,8776
3235,1941,Tallinn,Columbus,5,8056,3478,7336
3236,315,Newcastle,Dammam,5,896,10002,739
3237,4200,Chişinău,St. John's,3,7480,1194,8952
3238,6957,Amritsar,Manama,5,987,6604,3454
3239,7361,Hyderabad,Road Town,5,100,9994,7761
3240,1929,Nagpur,Quezon City,5,8304,3222,3931
3241,3200,The Hague,Koror,2,3753,6106,2215
3242,4010,Malmö,Tamale,4,852,2249,7180
3243,5951,Wonsan,Graz,1,9731,2047,6015
3244,1852,Kingston,Veracruz,3,5805,523,5953
3245,8463,Saint-Denis,Nairobi,3,9991,2154,4133
3246,8992,Iloilo City,Sabha,1,9817,3796,7517
3247,6266,Muscat,Bratislava,1,9231,4171,5521
3248,9463,Wonsan,Dakar,3,5797,8433,9794
3249,5634,City of San Marino,Las Vegas,3,7805,8213,5432
3250,7643,Bangkok,Warsaw,2,4438,3965,5761
3251,6763,Dededo,Ibiza,2,3274,8162,2066
3252,5225,Port Elizabeth,Port Hedland,4,1831,5553,8391
3253,3794,Da Nang,Quezon City,1,6217,3411,5840
3254,2987,Brisbane,Frankfurt,5,8160,9337,6741
3255,7518,Pune,Bujumbura,5,2728,9751,2801
3256,5949,Adak,Port Vila,3,3480,3265,7001
3257,937,Jamestown,Regina,1,7658,6216,9685
3258,6592,Leipzig,Yokohama,5,8320,4600,8560
3259,9106,La Paz,Abidjan,1,3299,7392,2185
3260,3790,Kingstown,Zhengzhou,2,2878,4466,6331
3261,432,Munich,Asunción,4,9467,3680,2905
3262,4193,Hai Phong,Memphis,1,2034,7051,9880
3263,7444,Bratsk,Chicago,5,4038,8489,893
3264,3979,Yaren District,Casablanca,3,6422,821,5660
3265,1805,Tbilisi,Tucson,5,7803,1470,7321
3266,4431,Taiyuan,Amritsar,2,3838,10024,796
3267,7982,Pelotas,Vladivostok,2,8373,347,1854
3268,338,Hai Phong,Lahore,2,5175,5655,4161
3269,9573,Greenwich,Willemstad,3,429,9018,9031
3270,9819,Zhengzhou,Hong Kong,5,7973,1020,1869
3271,4937,Santo Domingo,Kunming,3,4066,9001,7834
3272,4954,Hangzhou,Greenwich,2,870,7330,4451
3273,7070,Doha,Vienna,5,1437,5241,8905
3274,581,Malabo,Brisbane,3,6015,4416,4464
3275,5124,Wonsan,San José,2,5515,8922,6817
3276,1861,Denver,Makati City,5,4050,2962,1990
3277,869,Tiraspol,Anchorage,3,2783,6699,6829
3278,9865,Asunción,Manzini,1,6656,8204,10012
3279,5705,Osaka,Arbil,4,1306,121,468
3280,8838,Monrovia,Port Moresby,5,3492,5861,5052
3281,6640,Mogadishu,Davao City,5,1900,4005,5779
3282,7986,Novosibirsk,Gdańsk,4,3651,1498,4595
3283,2225,Geneva,Tashkent,2,3226,3965,298
3284,9844,Turin,Kingston,1,4747,8160,7589
3285,7475,Tskhinvali,St. John's,1,4078,6029,1884
3286,850,Nicosia,Mexicali,3,4329,2112,8583
3287,6264,Kaohsiung,Nukus,5,7635,3057,4259
3288,7824,Zanzibar City,Sri Jayawardenapura-Kotte,2,2115,7605,5619
3289,8059,Malmö,Amritsar,4,1838,1436,6408
3290,8858,Da Nang,Atlanta,2,9874,8671,10074
3291,1104,Townsville,Tabriz,4,1189,6600,8430
3292,3775,Bangalore,Pittsburgh,5,8612,9950,2859
3293,600,Cotonou,Dededo,4,7024,1349,9913
3294,518,Assis,Chennai,1,2080,1606,7474
3295,1978,Port Blair,Melekeok,2,5205,582,6488
3296,3247,Málaga,Honolulu,3,2505,9367,6271
3297,1438,Vientiane,Prague,4,8929,4354,9044
3298,2992,Libreville,Hat Yai,3,8828,4885,4662
3299,5854,Casablanca,İzmir,2,3929,4234,3104
3300,1474,Ushuaia,Rabat,1,9440,3274,4311
3301,8874,Kansas City,Avarua,2,3575,2257,7735
3302,9028,Canberra,Whitehorse,5,7049,2551,6904
3303,5382,Dresden,Toronto,4,8066,1390,4464
3304,7087,Pretoria,Pune,2,3376,157,636
3305,5777,Whitehorse,Murmansk,3,8497,5591,7472
3306,4927,Dammam,Ürümqi,3,9100,2553,6827
3307,8732,Tórshavn,Punta Arenas,2,5157,5235,6986
3308,463,Kawasaki,Osaka,5,2692,9490,1417
3309,112,Adelaide,Honiara,4,3766,287,2575
3310,5742,Cuiabá,Macau,4,8706,7088,5905
3311,2274,Kigali,Pittsburgh,4,7433,1000,7999
3312,3571,Colombo,Forked River,4,4330,5959,1675
3313,507,Ludhiana,Conakry,5,1579,4547,9559
3314,3178,Da Nang,Bratsk,2,770,9939,6090
3315,3161,Sri Jayawardenapura-Kotte,Arequipa,3,3662,7348,2417
3316,9710,Avarua,Singapore,5,3301,4675,9346
3317,5640,Bangui,Kraków,2,6143,5190,7203
3318,8440,Tirana,Austin,1,2417,111,9356
3319,7128,Thessaloniki,Thiès,1,9272,409,3081
3320,9804,Accra,Dodoma,5,9446,3093,1585
3321,5235,Jersey City,Ibadan,4,3201,7500,7152
3322,9275,Riverside,Brazzaville,4,3073,9751,336
3323,9630,Bratislava,Puerto Williams,4,4966,593,4348
3324,4992,Jamestown,Tampere,1,6807,2534,5726
3325,7253,Gaziantep,Dodoma,3,951,2318,1477
3326,3411,Charlotte Amalie,Lilongwe,4,3166,146,7481
3327,5334,Buenos Aires,Islamabad,2,7057,9293,1093
3328,3165,Cologne,Padang,2,5049,5184,3292
3329,4565,Munich,Atlanta,5,5153,7812,10079
3330,2328,Bangalore,Vienna,1,9592,788,392
3331,9416,Bamako,Athens,1,2182,5648,1035
3332,2020,Boston,Tunis,5,1855,2042,4737
3333,364,Birkirkara,Calama,2,1537,4102,8967
3334,911,Winnipeg,Taiyuan,5,8082,8979,931
3335,7571,Málaga,Singapore,4,3600,2886,943
3336,2673,Bloemfontein,San Juan,2,1470,3930,7008
3337,9898,Medina,Abuja,1,4258,4946,6270
3338,6877,Miri,Malabo,3,7990,9365,4919
3339,8418,Belém,New Delhi,4,10075,3881,6402
3340,4632,Phuket (city),Hilo,5,3568,8834,2880
3341,6884,Ipoh,Vientiane,3,5275,1863,996
3342,486,Recife,Pretoria,2,1513,324,1820
3343,8316,Multan,Indianapolis,2,6512,3651,806
3344,4556,Mwanza,Busan,2,822,9870,2015
3345,9989,Maracaibo,Dunedin,2,8284,5026,8649
3346,7825,Wollongong,Chengdu,5,8070,8716,1683
3347,2615,Naples,Norilsk,4,2707,7505,3001
3348,8493,Indianapolis,Monrovia,5,8910,325,8396
3349,1363,Lubumbashi,Padang,3,1304,6151,4340
3350,2194,Cork (city),Nagoya,4,1811,768,4808
3351,1728,Srinagar,Louisville,1,1494,5260,684
3352,9836,Virginia Beach,Bandung,2,8996,6030,2189
3353,7055,Basse-Terre,Durango,2,326,3449,7584
3354,9142,Makati City,Vienna,1,1351,1182,9718
3355,9945,Washington,Shanghai,2,9255,6387,9973
3356,8068,Guayaquil,Brussels,5,7408,9008,8643
3357,6096,Denpasar,Amman,4,7655,193,5284
3358,1801,New Delhi,Nizhny Novgorod,3,6822,7321,8343
3359,9743,Hamburg,Macau,2,2466,595,3462
3360,3430,Banjul,Kaohsiung,4,820,328,4661
3361,4194,Virginia Beach,Charlottetown,5,6242,9411,4549
3362,609,Castries,Belgrade,3,5126,5247,4869
3363,8661,Sydney,Kansas City,2,3705,9716,9025
3364,5922,Hobart,Lucknow,3,8601,118,3984
3365,2584,Malmö,Rio de Janeiro,1,2311,6685,2861
3366,6679,Yaoundé,El Aaiún,2,4616,404,8667
3367,2847,Invercargill,Las Vegas,2,5625,945,10096
3368,1404,Saint John,San Francisco,1,5413,6163,6490
3369,7579,Jacksonville,Kaliningrad,1,5409,3727,1773
3370,1258,Moscow,Djibouti (city),5,2882,3144,5658
3371,8014,Gangtok,Cork (city),1,2802,7181,4117
3372,8537,Belize City,Santiago de Cuba,2,10020,2649,5509
3373,1838,Tskhinvali,Banda Aceh,1,1329,5570,4326
3374,1795,Campo Grande,Gothenburg,5,2442,7135,4342
3375,8749,Toulouse,Naples,5,796,1959,9611
3376,7828,Dubai,Aarhus,1,3082,2164,5421
3377,3685,Lyon,Marrakech,2,3841,5877,8813
3378,4834,Zapopan,Kawasaki,5,2599,5000,8192
3379,2515,Tunis,Saint John,4,4129,3540,6593
3380,313,Nice,Puerto Williams,5,6022,6464,1835
3381,1957,Prague,Düsseldorf,1,7375,8963,5068
3382,1226,The Hague,Ponta Delgada,5,6336,4189,3957
3383,8928,Luanda,Cologne,3,8026,1182,2230
3384,8573,Bern,Charlottetown,1,6785,2904,4758
3385,938,Ilhéus,Tunis,3,8065,4552,4169
3386,2493,Tirana,Christchurch,2,4753,987,8684
3387,6478,Kunming,Baltimore,4,1989,3260,9031
3388,4328,Charlotte,Shijiazhuang,2,7062,6070,2512
3389,3993,Vilnius,Fort-de-France,4,5328,975,3251
3390,3013,Atlanta,Detroit,3,2016,7049,3864
3391,5518,Tijuana,Edmonton,2,1112,5952,6159
3392,708,Nairobi,Virginia Beach,5,2241,1837,7315
3393,872,Basse-Terre,Mexicali,1,9434,7535,2406
3394,2572,Manaus,Chuí,5,1098,7608,4513
3395,5085,Hiroshima,Chişinău,3,6994,8447,8386
3396,9956,Lanzhou,Maracaibo,3,415,6882,5151
3397,6097,Pontianak,Taiyuan,3,1874,5883,5540
3398,1119,Amsterdam,Longyearbyen,4,202,3484,3076
3399,4577,Thessaloniki,Koulikoro,3,3465,2459,4029
3400,1826,Adelaide,Karachi,2,6636,1927,495
3401,9516,Wuhan,Lima,3,3839,8930,6056
3402,134,Glasgow,La Paz,2,6051,1465,9859
3403,9921,Incheon,San Juan,1,8276,3195,5431
3404,7843,Ushuaia,Santo Domingo,5,9061,8698,7159
3405,9608,Faisalabad,Reykjavík,3,7673,7868,5368
3406,8194,Pretoria,Koulikoro,1,606,7191,5546
3407,9230,Dakar,Bulawayo,1,9056,139,2592
3408,4582,Francistown,Ushuaia,2,8246,8890,9292
3409,1495,Nashville,Málaga,5,8525,6774,430
3410,8162,Ürümqi,Kota Kinabalu,3,2906,9776,586
3411,4001,Cartagena,Bilbao,2,1555,7319,558
3412,6017,Birkirkara,Agartala,4,2251,5649,4752
3413,562,Juneau,Lobamba,3,7080,762,6223
3414,3096,Ndola,Bratsk,3,7970,1655,2643
3415,2151,Havana,Luxor,5,6132,7840,3026
3416,5043,Andorra la Vella,Batticaloa,4,120,1408,6520
3417,3689,Dibrugarh,Seattle,4,8780,262,3642
3418,7188,Ibadan,Cairo,1,2404,2760,3654
3419,3723,Palma,Lahore,4,4803,7288,7492
3420,8678,Yaren District,Nashville,5,184,5765,7256
3421,2668,Guangzhou,Saint-Denis,2,8738,944,2045
3422,5301,Aarhus,Cockburn Town,5,819,5446,3021
3423,2394,Tunis,Pune,2,7466,6219,909
3424,9266,Beirut,Banjul,4,4297,1506,9392
3425,6286,Jacksonville,Nantes,3,1226,8622,5907
3426,875,Dongguan,Pontianak,4,4014,8891,1680
3427,5332,Ndola,Port-au-Prince,4,9591,6848,496
3428,1377,Kandahar,Oranjestad,5,10050,8257,2284
3429,4110,Douglas,Vladivostok,1,9356,3017,1395
3430,1202,El Aaiún,Vatican City,5,4753,2915,6209
3431,9520,Kaesong,Iloilo City,1,1057,443,860
3432,2543,Thessaloniki,Melbourne,4,2962,4280,5015
3433,8022,Hamilton,St. George's,2,2970,1279,5114
3434,2214,Saint Petersburg,Mashhad,1,6318,9609,2161
3435,7918,Gaziantep,Marrakech,1,4761,7169,267
3436,3225,Toulouse,Omdurman,5,6069,447,859
3437,3304,Los Angeles,Dongguan,2,5656,7693,4451
3438,2356,Osaka,Accra,1,256,5910,7700
3439,7541,Kathmandu,Cologne,1,5145,8258,1793
3440,7337,Montreal,Libreville,1,721,5454,6258
3441,3832,Port Elizabeth,Oslo,2,7584,6083,1793
3442,6320,Manaus,Mexicali,1,7551,709,2019
3443,195,Port of Spain,Birmingham,2,8452,4130,1584
3444,4296,Santo Domingo,Portland,4,7941,8530,9950
3445,317,Blantyre,San Antonio,2,1447,325,629
3446,9171,Columbus,Valencia,5,992,3390,3381
3447,8405,Townsville,Dhaka,3,3406,7193,2829
3448,3128,Luxor,Ottawa,4,2699,3771,6617
3449,4074,Castries,Okinawa,4,3268,7765,5631
3450,7065,Porto-Novo,Marseille,1,8196,423,9208
3451,6701,Tirana,Lahore,3,537,5373,9600
3452,9071,Rabat,Algiers,4,216,3321,5478
3453,3892,Zagreb,Jeddah,1,9579,1321,7019
3454,6271,Baltimore,Tagbilaran,1,8557,9687,3369
3455,2269,Ciudad del Este,Srinagar,1,8053,5144,1040
3456,4981,Shenzhen,Bandar Seri Begawan,2,9489,9685,1615
3457,8123,Cebu City,Tunis,3,6842,2741,1468
3458,8579,Cologne,Indianapolis,1,2721,1215,6975
3459,6573,Kingston,Marseille,1,4951,8137,8634
3460,6736,Moscow,Glasgow,4,482,7138,9971
3461,2059,Nanjing,Perth,2,5400,8371,2834
3462,6705,Turin,City of San Marino,3,4264,8737,3071
3463,8165,Christchurch,Conakry,1,7922,1055,1136
3464,3033,Johor Bahru,Lima,5,4026,4592,8109
3465,1280,Patna,Guayaquil,5,3935,8956,5098
3466,1622,Bilbao,Sana'a,2,7011,9287,5657
3467,1706,Funafuti,Magadan,1,4648,6700,2570
3468,8859,Paramaribo,Tamale,1,7511,1902,3567
3469,9381,Sarajevo,Panama City,5,8518,4677,6212
3470,3079,Mbabane,Lilongwe,5,5986,3316,6873
3471,5641,Peshawar,Malang,1,3337,3919,8667
3472,5475,Concepción,Maracaibo,2,7228,9832,5388
3473,3383,Angra do Heroísmo,Dushanbe,2,6625,783,6159
3474,3518,Basse-Terre,Paris,4,2539,5355,7745
3475,6135,Jamestown,Saint-Pierre,4,4903,4155,7476
3476,100,Rome,Bratsk,5,7458,2796,7455
3477,251,Auckland,Majuro,3,3945,4736,5433
3478,5542,Porto Velho,Nukulaelae,4,2150,1417,8862
3479,3171,Kraków,Marrakech,1,8431,3538,8336
3480,8276,Lubumbashi,Charlotte Amalie,1,9186,2187,489
3481,7436,Quebec City,Nice,5,4795,1793,5829
3482,1861,Adamstown,Yaoundé,1,2991,5964,2472
3483,7105,Antananarivo,Santo Domingo,3,3064,4302,2083
3484,4718,Nouméa,Nakhon Ratchasima,5,1019,2576,1231
3485,3233,Tashkent,Cayenne,2,8676,4329,6933
3486,1853,Salzburg,Chongqing,5,9980,6896,3070
3487,4170,Apia,Quito,2,2161,5708,10146
3488,1861,Kraków,Sarajevo,1,4713,5444,318
3489,7220,Kolkata,Yellowknife,2,8722,2168,629
3490,4895,Bangkok,Anadyr (town),4,6318,113,4109
3491,3229,Saskatoon,Mumbai,4,7370,3366,8383
3492,2909,Seville,Sofia,4,3111,9930,2454
3493,7930,Moscow,Kuwait City,5,7594,9979,8183
3494,9344,Francistown,Bishkek,2,4854,3727,8998
3495,7117,Quebec City,Banjul,4,7343,8486,8785
3496,9969,Hanover,Brisbane,2,3091,356,772
3497,5842,Changchun,Malmö,4,8929,5396,9230
3498,7299,Dhaka,Adana,5,8029,803,1289
3499,3420,Guwahati,Majuro,2,5119,1582,672
3500,3164,Málaga,Belgrade,3,397,7829,10084
3501,5942,Serekunda,Majuro,2,3179,8033,299
3502,3643,Naypyidaw,Calama,1,4424,2882,3183
3503,3847,Nuuk,Taipei,4,9746,9318,7355
3504,5048,Pyongyang,Nukus,5,7463,6093,3370
3505,1381,Malmö,Houston,3,7155,7009,1898
3506,4049,Saipan,Pago Pago,3,9073,7578,1583
3507,3683,Montevideo,Reykjavík,2,6687,7765,7557
3508,1829,Manaus,Valdivia,3,2595,6319,8960
3509,4300,Quito,Sana'a,2,998,5538,7072
3510,916,Vancouver,Douala,2,6201,9373,2104
3511,5627,George Town,Mecca,4,9724,7701,667
3512,7160,Forked River,Jayapura,1,3161,2599,939
3513,3541,Mogadishu,Tórshavn,3,2319,7438,6520
3514,3369,Quetzaltenango,Castries,4,6815,6718,6016
3515,5902,Bahía Blanca,Francistown,1,3210,3499,1166
3516,5341,Manaus,Peshawar,5,9370,2039,6334
3517,3412,Fukuoka,Adak,5,9166,2804,323
3518,8062,Rockhampton,Okinawa,4,9048,3347,2348
3519,7729,Chicago,Ilhéus,3,4140,1723,6686
3520,9413,Baltimore,Hanga Roa,5,5134,123,2688
3521,9301,Iquique,Huế,3,2854,1546,6481
3522,8185,Weno,Iquique,1,9336,9633,3147
3523,5885,Okinawa,Caracas,3,4659,8292,3512
3524,7397,Lanzhou,Surabaya,2,9183,2862,9741
3525,2524,Tel Aviv,Manama,1,4358,5381,5239
3526,4990,Tripoli,Las Vegas,2,7316,1848,8923
3527,2312,Dhaka,Rabi Island,5,5753,7295,327
3528,7719,Omdurman,Manzini,3,6713,7258,2049
3529,5829,Chengdu,Cleveland,4,6067,1882,5156
3530,8905,Taiyuan,Brikama,1,346,2456,3041
3531,5897,Kobe,Lobamba,3,4872,8923,5848
3532,5733,Dhaka,Whitehorse,3,7207,9253,6179
3533,7361,Mwanza,Porto,4,2022,7048,812
3534,3736,Kiev,Addis Ababa,3,113,8499,4726
3535,405,São Tomé,Washington,1,4864,3814,6978
3536,5474,La Serena,Boston,3,3935,966,1302
3537,10067,Abu Dhabi,Bursa,2,9256,6106,1682
3538,4179,Bergen,Niamey,1,9942,154,6811
3539,5338,Abu Dhabi,Zürich,5,921,1597,9645
3540,9162,Auckland,Oslo,3,7789,8023,10182
3541,794,Managua,Austin,2,272,5299,2881
3542,6427,Liverpool,Perth,5,7322,5111,2509
3543,2858,Tunis,Maracaibo,1,8991,5381,6831
3544,1220,San José,Samara,1,3089,6689,7202
3545,1550,Macapá,San Francisco,5,8774,2781,1174
3546,2326,Gold Coast,Bamako,1,8028,8606,8065
3547,6289,Kandy,Road Town,2,1279,7901,7315
3548,5133,Bandung,Lyon,1,1951,10056,3161
3549,8409,Whitehorse,Belém,4,3944,9269,741
3550,6882,Las Vegas,Kota Bharu,3,9244,7698,1134
3551,264,Kingstown,New York City,4,4745,3811,4689
3552,6462,Newcastle,Bandar Seri Begawan,4,351,7194,5627
3553,4826,Shenzhen,Angra do Heroísmo,4,2946,2145,524
3554,3876,Dar es Salaam,Udon Thani,4,5885,1620,3437
3555,5768,Palembang,Port Blair,3,5215,3825,8570
3556,4425,Avarua,Malabo,1,8445,336,685
3557,915,Kiev,Nukus,3,1142,8888,7700
3558,5113,Warsaw,Vilnius,5,5501,1370,6433
3559,8812,Davao City,Dunedin,5,9248,9007,1100
3560,1462,Wichita,Dededo,4,4521,9570,2794
3561,5920,Naypyidaw,Dalian,1,4786,2925,1811
3562,3196,Madrid,São Tomé,5,4614,4211,4523
3563,4247,Lyon,Jersey City,5,693,3927,7622
3564,8745,Koror,Agartala,5,7870,4236,2866
3565,2002,Cape Town,Honolulu,4,3032,9530,5700
3566,6167,Zürich,Colombo,2,2667,3710,5884
3567,3464,Shenzhen,Nassau,3,4552,637,5866
3568,9986,Surabaya,Townsville,3,4319,5230,6125
3569,3414,Monrovia,Surat,1,6449,2646,8643
3570,9462,Naples,Kingston,4,8960,644,4039
3571,7311,Dunedin,Wichita,5,7972,8982,433
3572,8352,Kota Kinabalu,Buenos Aires,3,1504,6997,723
3573,6093,Edinburgh,Yakutsk,4,6804,4440,1241
3574,4647,Newcastle,Valencia,1,2269,4708,8920
3575,1132,Chongqing,Santiago de Cuba,5,9020,3240,2088
3576,8274,Helsinki,Charlottetown,4,528,1074,965
3577,7022,Tiraspol,Riga,3,6480,9049,9330
3578,4536,Ndola,Washington,5,6713,8095,9070
3579,618,Raleigh,Portland,2,170,2772,1569
3580,389,Jamestown,Medina,5,9026,826,3253
3581,9624,Glasgow,Jeddah,2,8247,4679,9209
3582,1498,Assis,Rome,1,7615,8772,874
3583,6605,Chicago,Sydney,4,4304,3619,9366
3584,2189,Djibouti (city),Kraków,4,5413,8884,3010
3585,7744,Cologne,Cayenne,2,5113,5189,1339
3586,4455,Kharkiv,Siem Reap,2,907,6700,7435
3587,6319,Asunción,Saskatoon,3,8985,302,3798
3588,5696,Cannes,Malé,2,3405,7660,7729
3589,804,Honolulu,Aberdeen,5,7871,3781,6240
3590,2490,Casablanca,Dresden,4,3555,8006,4817
3591,2515,Francistown,Monterrey,1,6080,590,3922
3592,8731,Dededo,Nuuk,5,5016,2217,2317
3593,8188,Gdańsk,Agartala,4,1382,8159,6310
3594,156,Odessa,Milwaukee,5,2241,3069,8381
3595,3666,Athens,Accra,1,140,9068,542
3596,9792,Odessa,Lilongwe,2,5671,9719,2893
3597,7151,Bahía Blanca,Montevideo,1,6458,5208,1169
3598,864,Bratislava,Ho Chi Minh City,1,7952,2395,5295
3599,6513,Jacksonville,Lubumbashi,4,7944,4759,5801
3600,1136,Düsseldorf,Banda Aceh,4,7293,9883,10096
3601,5328,Wuhan,Las Vegas,1,4127,1928,8340
3602,6142,Valencia,Yangon,2,8250,6184,6592
3603,2091,Saint-Denis,Adak,3,502,2795,1281
3604,6504,Funafuti,Mata-Utu,5,6230,2426,3974
3605,9367,Sukhumi,Bujumbura,4,2830,9020,7964
3606,9357,Tianjin,Charlotte,4,8738,3541,8738
3607,6964,Stuttgart,Bogor,4,8479,365,1788
3608,1180,Seville,Barranquilla,1,1604,7418,9031
3609,6402,Oranjestad,Gdańsk,5,4161,4974,9711
3610,232,Bandung,Baghdad,5,5812,1331,1011
3611,2607,Tehran,Santa Cruz de Tenerife,4,5793,5273,2843
3612,4666,Birmingham,Puebla,2,6310,7148,10179
3613,7666,Pyongyang,Lomé,5,10033,8844,7615
3614,3335,Ashgabat,Bursa,5,7681,829,8778
3615,6049,Quetzaltenango,Shigatse,4,2436,4283,5313
3616,9158,Bern,Lahore,1,9247,377,2056
3617,3858,Zanzibar City,Marrakech,5,4594,6806,7385
3618,366,Fort-de-France,Saint-Pierre,4,1723,8177,9129
3619,1311,Recife,Padang,1,2169,4271,6835
3620,7193,Amsterdam,Amritsar,1,9837,9439,7319
3621,7957,Rabi Island,Novosibirsk,3,6442,9566,3762
3622,3805,Edinburgh,Peshawar,3,6740,5855,3212
3623,4123,Buffalo,Manama,1,9043,4573,8516
3624,8954,George Town,Kota Kinabalu,2,8462,7265,1112
3625,6150,Cayenne,Abidjan,4,3068,9686,2049
3626,4207,Quebec City,Sarajevo,2,8441,9044,525
3627,5264,Leeds,Nukuʻalofa,3,508,1149,1243
3628,545,Mashhad,Malé,4,644,7529,4440
3629,9315,Ilhéus,Cali,1,3973,6497,4293
3630,939,Nagoya,Recife,2,7835,4982,8433
3631,1590,Winnipeg,Louisville,4,7964,3957,7378
3632,9649,Rio Branco,Beirut,2,7293,8296,8512
3633,8561,Riverside,Kyoto,2,3211,8483,1285
3634,199,Bucharest,Valencia,4,3304,1279,4796
3635,9200,Barranquilla,Naypyidaw,5,4283,8120,8283
3636,3638,İzmir,Singapore,5,176,3717,2233
3637,7679,Alofi,Colombo,4,5621,4514,4715
3638,2550,Vladivostok,Athens,5,7934,6875,5323
3639,8584,Port Said,The Hague,5,3566,9791,3099
3640,3190,Chişinău,Yogyakarta (city),3,8274,2226,9851
3641,2114,Nuuk,Jamestown,3,4330,8339,3554
3642,6299,Yaoundé,Cincinnati,2,1064,2994,1977
3643,7650,Roseau,Zagreb,4,8410,8828,5052
3644,1993,Liverpool,Mandurah,1,1797,6155,248
3645,8909,Pekanbaru,Phuket (city),3,5111,3990,7639
3646,8867,Espoo,Niamey,2,8713,501,1950
3647,5612,Shenyang,Hiroshima,4,9286,1272,7036
3648,8435,Bogotá,Rabat,4,3433,4803,421
3649,3595,Mandurah,Semarang,3,3971,4555,4049
3650,7938,Kaliningrad,Longyearbyen,2,1181,4144,4254
3651,565,Ouagadougou,Zamboanga City,3,3074,8447,9212
3652,2652,Ahmedabad,İzmir,3,2184,706,993
3653,1886,Wichita,Hanover,3,6604,7493,6021
3654,1474,Chihuahua,Malé,1,8362,6452,1806
3655,5576,Addis Ababa,Greenwich,5,3931,9516,3601
3656,6035,Panama City,Gaborone,1,2842,8225,9014
3657,4768,Sapporo,Jakarta,3,437,5768,1583
3658,2129,Ambon,Bishkek,4,5641,2866,6410
3659,1210,Albuquerque,Córdoba,4,10041,5323,7648
3660,7374,Nairobi,Lusaka,4,5728,1753,7978
3661,3311,Raleigh,Melekeok,4,1058,5960,3133
3662,9095,Charlottetown,Qingdao,4,6960,5963,7034
3663,3563,Shenyang,Kolkata,3,8594,8584,3969
3664,8808,Asunción,Minneapolis,1,3983,8964,1050
3665,6632,Hilo,Kharkiv,2,2025,337,6901
3666,9863,Tijuana,Melekeok,5,5427,7605,6637
3667,5812,Pittsburgh,Hilo,5,6413,9847,7566
3668,958,Columbus,Bogotá,3,3196,9947,7642
3669,7485,Conakry,St. Louis,3,5503,1842,10091
3670,6823,Dar es Salaam,Dodoma,2,8384,7180,1027
3671,210,Shanghai,Manaus,4,5635,1531,3221
3672,1083,Banda Aceh,Surabaya,3,1064,9766,4202
3673,1189,Cebu City,Turin,4,6944,297,282
3674,1156,Bissau,Yerevan,3,8923,112,7012
3675,7203,Qingdao,Port Hedland,4,738,7662,600
3676,8151,Belfast,Bangkok,4,8849,6631,5381
3677,2915,San Carlos de Bariloche,El Aaiún,4,986,6478,4149
3678,1218,Kabul,Cape Town,2,7979,7480,7972
3679,9553,Bandung,Maputo,4,9514,6645,3878
3680,9593,San Carlos de Bariloche,Balikpapan,4,594,4129,1272
3681,6885,Dededo,Chongjin,5,2190,8825,9153
3682,4405,Baghdad,Arbil,5,6493,7951,10138
3683,7222,Louisville,Whitehorse,1,770,8868,5051
3684,9457,Mogadishu,Pattaya,4,4897,2371,2822
3685,6758,Yakutsk,Lyon,5,509,7396,6857
3686,5409,Tokyo,Zamboanga City,1,2212,2193,8321
3687,5839,Providence,Longyearbyen,2,7520,6799,9432
3688,9353,Vatican City,Guwahati,1,6089,9596,2575
3689,8172,Andorra la Vella,Ilhéus,3,5732,3549,7271
3690,9194,Belfast,N'Djamena,5,1223,1011,8793
3691,8003,Milwaukee,Riga,1,9479,2982,2041
3692,2564,Mexicali,Khartoum,1,8077,9922,3968
3693,571,Louisville,Willemstad,3,3329,1218,9333
3694,3212,Porto Alegre,Yangon,4,3496,8705,1386
3695,9228,Memphis,Düsseldorf,5,7452,1948,10093
3696,8947,Mexicali,Dodoma,1,5385,8834,6888
3697,7995,Rawalpindi,Cuiabá,4,2135,1968,4807
3698,982,Nagoya,Freetown,2,1060,1547,3143
3699,3214,Palikir,Nice,3,7494,8639,1199
3700,1875,Valparaíso,Chengdu,4,2329,7948,8330
3701,951,Zagreb,Nouakchott,5,7356,5983,6289
3702,6392,Nassau,Anchorage,4,5748,531,2872
3703,886,Shigatse,Juneau,5,9072,3148,632
3704,3557,Tianjin,Hamburg,4,3921,8892,2212
3705,654,Caracas,Surabaya,1,7715,5971,6388
3706,3123,Amritsar,Barcelona,1,4309,455,2453
3707,3153,Brussels,Turin,4,9867,2703,910
3708,9212,Vancouver,Tucson,2,1697,2648,8227
3709,4540,Tegucigalpa,Zagreb,2,8040,4537,8520
3710,609,Anchorage,Zagreb,4,8295,4786,1276
3711,3775,Hanover,Novosibirsk,1,6803,2841,1295
3712,7739,Ipoh,Bahía Blanca,3,9876,5928,7214
3713,6731,Majuro,Brasília,5,2828,6528,6340
3714,4867,Oklahoma City,Stepanakert,2,6716,3648,8746
3715,7398,Chongjin,Tampa,5,3067,4903,7787
3716,5357,Kuching,Quebec City,1,462,324,6136
